date,spx_close,spx_divy,rfr_1m,ivol25dput,ivol25dcall,rfr_3m,iv_90,iv_95,iv_97_5
42230,2091.54,2.07,0.1996,12.83696,8.881844,0.32445,19.3944,16.644,15.1029
42233,2102.44,2.06,0.2046,12.23159,8.864074,0.33285,19.1559,16.3307,14.7053
42234,2096.92,2.06,0.20275,13.63733,8.929193,0.33285,19.5012,16.6397,15.0236
42235,2079.61,2.08,0.202,15.56701,10.73955,0.33335,20.1884,17.3705,15.7954
42236,2035.73,2.13,0.2004,21.34919,15.86385,0.3291,21.8279,19.1646,17.8546
42237,1970.89,2.2,0.1994,39.25515,26.39616,0.3291,26.231,22.8587,21.2331
42240,1893.21,2.29,0.1994,56.29451,35.98887,0.3316,32.1251,28.4571,26.6628
42241,1867.61,2.32,0.19775,44.26907,33.53804,0.327,31.3298,27.8189,25.9922
42242,1940.51,2.23,0.198,35.98444,26.5127,0.3252,28.0267,24.6127,22.8519
42243,1987.66,2.18,0.197,30.31198,22.88277,0.3244,26.567,23.1835,21.4489
42244,1988.87,2.18,0.19855,31.13984,21.36924,0.329,26.915,23.4407,21.6676
42247,1972.18,2.2,0.19855,29.00526,21.54508,0.329,28.1376,24.633,22.8653
42248,1913.85,2.27,0.2012,34.12863,26.66402,0.334,30.5653,27.1557,25.4421
42249,1948.86,2.23,0.2028,25.79303,19.06261,0.3325,27.8166,24.5911,22.938
42250,1951.13,2.22,0.2043,25.55928,19.50636,0.3335,27.8671,24.6227,22.9451
42251,1921.22,2.26,0.19925,26.21346,21.25398,0.332,29.3598,26.0743,24.419
42255,1969.41,2.2,0.203,25.99112,19.45283,0.332,27.3481,24.0465,22.3464
42256,1942.04,2.23,0.204,31.19806,22.01056,0.333,27.9375,24.6546,22.9807
42257,1952.29,2.22,0.20635,27.92305,20.60844,0.336,27.118,23.8851,22.2077
42258,1961.05,2.21,0.20655,24.69635,18.99968,0.3372,26.3823,23.2287,21.5988
42261,1953.03,2.22,0.209,28.36333,21.51651,0.3355,26.6284,23.5579,21.9443
42262,1978.09,2.19,0.20725,26.91212,20.2585,0.33425,25.0306,22.0399,20.4714
42263,1995.31,2.17,0.2128,26.58717,19.61179,0.3396,23.8768,20.7287,19.223
42264,1990.2,2.18,0.216,18.78302,16.75508,0.3451,24.4566,21.3564,19.5486
42265,1958.03,2.21,0.1958,24.50147,17.31919,0.3192,25.23,22.2023,20.6617
42268,1966.97,2.2,0.195,18.5272,14.71937,0.326,23.849,20.9027,19.3593
42269,1942.74,2.23,0.1956,22.76081,17.84563,0.3265,25.4452,22.2957,20.7195
42270,1938.76,2.23,0.1939,21.58817,17.39349,0.3255,24.7864,21.8339,20.3058
42271,1932.24,2.24,0.1943,25.20436,20.26252,0.3264,25.513,22.5339,21.0133
42272,1931.34,2.24,0.1943,23.88939,19.7383,0.3261,25.6965,22.7357,21.2133
42275,1881.77,2.3,0.1936,33.60122,26.19069,0.3266,27.7427,24.7888,23.2885
42276,1884.09,2.3,0.193,30.41805,24.19591,0.3255,27.3565,24.4637,22.9765
42277,1920.03,2.26,0.193,29.58321,20.30187,0.325,26.0623,23.1621,21.6197
42278,1923.82,2.26,0.194,23.38147,18.80326,0.324,25.2526,22.4284,20.9549
42279,1951.36,2.23,0.1947,20.316,16.75253,0.3271,24.2744,21.4984,20.042
42282,1987.05,2.19,0.19375,19.46086,14.75743,0.3232,23.1881,20.3126,18.8056
42283,1979.92,2.2,0.1941,18.20893,14.22294,0.318,23.1766,20.338,18.8255
42284,1995.83,2.18,0.19605,17.0424,12.69218,0.3186,22.6611,19.7833,18.2992
42285,2013.43,2.16,0.19545,16.08936,12.20711,0.3196,21.9978,19.0419,17.5214
42286,2014.89,2.16,0.19685,13.26484,10.67415,0.3206,21.958,18.9733,17.4316
42289,2017.46,2.16,0.19325,14.9123,11.27086,0.32075,21.1317,18.2894,16.7993
42290,2003.69,2.17,0.19575,16.86739,11.99155,0.3205,22.2398,19.2419,17.6722
42291,1994.24,2.18,0.199,17.02888,12.97457,0.31705,22.3663,19.4112,17.8875
42292,2023.86,2.15,0.19675,14.17043,10.33168,0.31515,21.1079,18.2716,16.6968
42293,2033.11,2.14,0.19425,13.11714,9.125288,0.31715,20.8287,17.8595,16.2978
42296,2033.66,2.14,0.196,13.7737,10.42498,0.31665,20.305,17.3137,15.7737
42297,2030.77,2.15,0.1965,15.01693,10.93838,0.3204,20.8082,17.7953,16.2497
42298,2018.94,2.16,0.1948,17.23599,13.37777,0.3164,21.6653,18.6373,17.0783
42299,2052.51,2.12,0.19695,15.06326,10.70757,0.3199,20.0362,17.0037,15.4251
42300,2075.15,2.11,0.1935,13.11998,9.721189,0.3229,20.0972,17.0304,15.4255
42303,2071.18,2.12,0.19355,15.93509,11.75726,0.32315,20.9154,17.7836,16.1322
42304,2065.89,2.12,0.19075,17.39395,12.85237,0.3239,20.8639,17.7686,16.1621
42305,2090.35,2.1,0.1883,15.42944,11.1081,0.3219,20.3018,17.1934,15.5649
42306,2089.41,2.1,0.193,15.61473,11.37911,0.3289,20.5359,17.3838,15.7453
42307,2079.36,2.11,0.192,15.65129,10.74133,0.3341,20.9268,17.763,16.0882
42310,2104.05,2.09,0.19,14.22757,10.32368,0.3341,20.0046,16.7773,15.094
42311,2109.79,2.08,0.1922,15.1697,10.85018,0.3336,20.257,17.0099,15.3268
42312,2102.31,2.09,0.1932,15.56049,11.91249,0.3366,20.8898,17.6138,15.9308
42313,2099.93,2.09,0.19475,15.05047,11.24788,0.3439,20.7717,17.5294,15.8787
42314,2099.2,2.09,0.1945,12.44005,9.27783,0.3414,20.35,17.2201,15.5657
42317,2078.58,2.11,0.197,16.62066,12.61517,0.3556,21.4345,18.2969,16.6833
42318,2081.72,2.11,0.1955,14.59156,11.52279,0.3561,20.8619,17.8115,16.2166
42319,2075,2.11,0.19575,16.07954,11.37606,0.3591,21.2318,18.1765,16.5728
42320,2045.97,2.14,0.197,18.56849,13.7249,0.3616,22.7384,19.6855,18.0986
42321,2023.04,2.17,0.19725,21.44711,15.14468,0.3636,23.7242,20.7164,19.1336
42324,2053.19,2.14,0.19925,16.46716,13.03724,0.3641,22.2517,19.0325,17.7747
42325,2050.44,2.14,0.2025,18.56801,13.17341,0.3671,22.6392,19.6091,18.0693
42326,2083.58,2.1,0.20675,13.60625,10.06733,0.3696,21.4525,18.4705,16.926
42327,2081.24,2.1,0.21325,13.37156,9.952475,0.3776,21.8459,18.7904,17.1878
42328,2089.17,2.09,0.2115,11.0677,8.766807,0.3821,21.3449,18.2153,16.6018
42331,2086.59,2.1,0.221,10.79473,7.51508,0.3932,21.1859,18.1035,16.4904
42332,2089.14,2.09,0.225,11.27759,8.283437,0.4023,21.2941,18.1643,16.516
42333,2088.87,2.09,0.2315,12.92945,8.997974,0.4067,21.1397,18.0163,16.3653
42335,2090.11,2.09,0.24375,15.0591,11.73682,0.4142,20.9325,17.7575,16.0823
42338,2080.41,2.1,0.243,19.36045,12.7921,0.4162,21.5387,18.3897,16.7524
42339,2102.63,2.08,0.24375,14.88988,10.59989,0.4222,20.6692,17.4875,15.824
42340,2079.51,2.1,0.251,17.7199,13.17438,0.436,21.4576,18.29,16.6335
42341,2049.62,2.13,0.2686,20.22866,15.54686,0.452,22.785,19.6021,17.9441
42342,2091.69,2.09,0.2755,14.03828,9.50729,0.462,20.98,17.8422,16.1808
42345,2077.07,2.11,0.287,16.8477,13.16601,0.477,21.5639,18.4092,16.7612
42346,2063.59,2.12,0.2931,19.50737,14.73863,0.4865,22.4874,19.2969,17.5888
42347,2047.62,2.14,0.3005,23.36452,17.82153,0.492,23.2619,20.0514,18.428
42348,2052.23,2.13,0.317,21.39614,16.24753,0.502,23.9701,20.6659,18.9336
42349,2012.37,2.17,0.3305,30.78568,22.42805,0.512,25.7992,22.4798,20.7758
42352,2021.94,2.16,0.3445,26.641,21.46241,0.51775,24.7498,21.6214,20.0153
42353,2043.41,2.14,0.3505,24.73865,18.98909,0.52575,23.739,20.6013,18.9863
42354,2073.07,2.11,0.36,19.78698,15.61183,0.5325,22.3304,19.2212,17.5952
42355,2041.89,2.14,0.4021,19.93481,15.51131,0.5695,23.2403,20.2027,18.7671
42356,2005.55,2.18,0.413,20.45287,15.50592,0.5855,24.5709,21.5046,19.9098
42359,2021.15,2.17,0.4195,18.0423,15.16267,0.5931,23.4413,20.4491,18.9179
42360,2038.97,2.15,0.4175,15.13771,13.20458,0.59435,22.2817,19.3746,17.8318
42361,2064.29,2.12,0.4216,13.54649,11.14827,0.6031,21.8444,18.8129,17.2363
42362,2060.99,2.12,0.4219,13.79432,10.9219,0.6031,21.9757,18.9346,17.3322
42366,2056.5,2.13,0.4219,16.2381,13.07466,0.6031,22.2397,19.184,17.5686
42367,2078.36,2.11,0.4239,14.8475,11.95015,0.6067,21.7021,18.524,16.8744
42368,2063.36,2.12,0.4275,16.71442,11.97826,0.6122,22.2588,19.0766,17.3862
42369,2043.94,2.14,0.4295,19.05366,13.59737,0.6127,22.5658,19.4186,17.7874
42373,2012.66,2.29,0.4225,23.32059,18.64979,0.6117,23.9941,21.0065,19.3824
42374,2016.71,2.28,0.422,21.543,16.83588,0.6171,23.2957,20.3676,18.8184
42375,1990.26,2.31,0.4235,21.71792,18.41621,0.6201,23.9824,21.1416,19.6418
42376,1943.09,2.37,0.4235,26.54555,21.57477,0.61685,26.1622,23.2852,21.7737
42377,1922.03,2.4,0.4238,29.22757,22.23625,0.6211,27.23,24.215,22.6494
42380,1923.67,2.39,0.424,25.17616,19.53368,0.6221,26.0248,23.0654,21.5541
42381,1938.68,2.38,0.4245,22.71867,18.49486,0.6236,24.7863,21.8688,20.3357
42382,1890.28,2.44,0.4255,26.99501,21.38714,0.622,26.7558,23.702,22.3332
42383,1921.84,2.4,0.4255,26.39359,19.98523,0.6211,25.8507,22.9129,21.3805
42384,1880.33,2.45,0.4255,31.33382,23.56863,0.6196,27.6933,24.6071,23.0355
42388,1881.33,2.45,0.425,32.3686,25.0757,0.6243,27.5694,24.4551,22.8957
42389,1859.33,2.48,0.4253,35.10903,28.43634,0.6213,28.309,25.1994,23.6463
42390,1868.99,2.47,0.4265,32.09315,25.4103,0.6186,28.1338,25.0354,23.4929
42391,1906.9,2.42,0.4255,24.10484,18.6575,0.6191,25.7699,22.7834,21.2604
42394,1877.08,2.46,0.4306,28.01573,22.98563,0.6213,26.9366,23.9681,22.4688
42395,1903.63,2.42,0.4306,26.30186,21.28146,0.6211,25.7678,22.9311,21.4659
42396,1882.95,2.45,0.428,27.08041,21.67517,0.6181,26.5238,23.6627,22.2034
42397,1893.36,2.43,0.4262,24.44487,20.14752,0.6156,25.8911,23.0309,21.5472
42398,1940.24,2.37,0.425,20.55868,15.37304,0.6126,24.5816,21.6315,20.1149
42401,1939.38,2.38,0.427,21.40291,17.16662,0.6186,24.6889,21.7054,20.1443
42402,1903.03,2.43,0.4285,26.38402,19.83799,0.6192,26.0717,23.1611,21.6525
42403,1912.53,2.42,0.4285,24.31821,19.99689,0.6206,25.8297,22.9547,21.4339
42404,1915.45,2.41,0.4277,23.43703,18.98394,0.6202,26.0587,23.2794,21.7249
42405,1880.05,2.45,0.4289,24.88876,21.93148,0.6197,27.0625,24.3024,22.8668
42408,1853.44,2.48,0.42925,28.29267,24.41542,0.621,28.3888,25.6674,24.2625
42409,1852.21,2.49,0.4285,28.59664,24.37538,0.6205,28.7239,25.9441,24.4963
42410,1851.86,2.49,0.4265,26.99543,22.39466,0.6176,28.6679,25.8905,24.4534
42411,1829.08,2.52,0.427,29.06407,23.39107,0.6172,30.0143,27.082,25.6189
42412,1864.78,2.48,0.4305,22.30545,17.47907,0.6182,28.5698,25.6875,24.2056
42416,1895.58,2.43,0.4295,23.74856,17.64878,0.6182,27.3319,24.4261,22.9284
42417,1926.82,2.4,0.43005,22.14833,16.82775,0.6194,26.1223,23.2151,21.7234
42418,1917.83,2.41,0.432,20.00668,16.13405,0.6182,26,23.0679,21.5381
42419,1917.78,2.41,0.4335,18.29176,14.62419,0.6182,25.3875,22.4696,20.977
42422,1945.5,2.37,0.4335,16.64263,12.85724,0.6246,24.1618,21.2146,19.6761
42423,1921.27,2.4,0.4358,19.77962,15.74351,0.6291,25.263,22.3268,20.7504
42424,1929.8,2.39,0.4338,20.17852,17.13527,0.6346,25.1383,22.2161,20.7286
42425,1951.7,2.36,0.4385,18.02378,14.63933,0.6356,23.9396,20.9904,19.4528
42426,1948.05,2.37,0.4385,19.56443,15.34385,0.6351,24.4576,21.4639,19.8881
42429,1932.23,2.38,0.4405,21.4312,17.11891,0.6331,24.9501,21.9723,20.4225
42430,1978.35,2.33,0.43525,17.14823,13.15977,0.6316,22.9422,19.9137,18.3812
42431,1986.45,2.32,0.4376,14.15834,11.42316,0.63485,22.5443,19.5729,18.0393
42432,1993.4,2.31,0.4405,15.90691,12.72591,0.6356,22.2234,19.2895,17.7892
42433,1999.99,2.3,0.438,15.44865,12.87146,0.6335,22.3075,19.3175,17.8069
42436,2001.76,2.3,0.4405,18.49602,14.8592,0.6361,22.5983,19.59,18.031
42437,1979.26,2.33,0.44185,19.54476,17.09653,0.63515,23.742,20.7141,19.1606
42438,1989.26,2.31,0.438,19.07524,16.34382,0.6346,23.3253,20.2894,18.7196
42439,1989.57,2.31,0.4381,18.03012,14.70477,0.63235,23.3577,20.3392,18.7526
42440,2022.19,2.28,0.4362,15.14048,11.91827,0.63385,22.4443,19.3062,17.6552
42443,2019.64,2.28,0.4413,16.27965,13.20287,0.63955,22.3581,19.2278,17.5891
42444,2015.93,2.28,0.44125,17.16498,13.36834,0.64195,22.3363,19.2604,17.6422
42445,2027.22,2.27,0.4399,13.89766,11.47784,0.639,21.5538,18.5503,16.9411
42446,2040.59,2.25,0.4321,11.78385,10.0308,0.6234,21.036,18.0044,16.4031
42447,2049.58,2.24,0.4283,10.96058,9.035525,0.6243,20.9677,17.8531,16.2147
42450,2051.6,2.24,0.4318,11.69763,9.309965,0.6246,20.7903,17.6405,15.993
42451,2049.8,2.24,0.4315,11.50324,9.333095,0.62835,21.0098,17.8435,16.143
42452,2036.71,2.26,0.433,11.19339,10.04943,0.6301,21.4853,18.3861,16.7397
42453,2035.94,2.26,0.435,11.42544,8.987159,0.6286,21.4844,18.3973,16.8042
42457,2037.05,2.26,0.435,14.0354,10.8231,0.6286,21.5375,18.452,16.8397
42458,2055.01,2.24,0.4329,11.18326,9.52398,0.63085,20.5802,17.5201,15.8974
42459,2063.95,2.22,0.434,11.13527,8.863192,0.6251,20.2752,17.1263,15.4638
42460,2059.74,2.23,0.43725,12.04096,9.576094,0.6286,20.5085,17.3754,15.7329
42461,2072.78,2.21,0.43735,10.73955,8.536077,0.6291,19.9456,16.8431,15.198
42464,2066.13,2.22,0.4402,12.39345,9.853893,0.6301,20.4691,17.426,15.8205
42465,2045.17,2.24,0.4385,14.41435,11.6185,0.6266,21.589,18.4849,16.8477
42466,2066.66,2.22,0.439,11.87578,9.127184,0.6306,20.6934,17.531,15.8836
42467,2041.91,2.25,0.43645,15.05088,12.28518,0.6288,22.1995,19.0501,17.3861
42468,2047.6,2.24,0.4347,12.91227,10.19664,0.6308,21.7048,18.5333,16.866
42471,2041.99,2.25,0.4359,15.17034,12.06657,0.62985,22.1546,19.0101,17.3438
42472,2061.72,2.23,0.43715,13.21351,10.30033,0.6296,21.3629,18.1815,16.4926
42473,2082.42,2.2,0.43275,11.31755,8.588122,0.62835,20.5821,17.3798,15.7137
42474,2082.78,2.2,0.43625,11.25648,8.937687,0.63285,20.5774,17.3469,15.6711
42475,2080.73,2.21,0.43625,12.0111,9.060578,0.6331,20.4604,17.1719,15.4672
42478,2094.34,2.19,0.43875,12.74781,9.496237,0.63435,19.8914,16.6894,15.0135
42479,2100.8,2.18,0.44115,12.44801,9.532553,0.63485,19.7591,16.5811,14.9146
42480,2102.4,2.18,0.44125,11.67477,10.0431,0.6351,19.9077,16.7074,15.0472
42481,2091.48,2.19,0.43885,12.67819,10.99851,0.6381,20.4641,17.2372,15.5524
42482,2091.58,2.19,0.43645,11.69358,9.628473,0.63585,20.0558,16.868,15.1873
42485,2087.79,2.2,0.43695,13.3698,11.14977,0.63385,20.4947,17.2884,15.6313
42486,2091.7,2.19,0.4377,13.25068,11.14544,0.63435,20.2438,17.0413,15.3831
42487,2095.15,2.19,0.4352,11.9283,10.27129,0.63835,20.0329,16.884,15.2369
42488,2075.81,2.21,0.4388,14.50059,12.1689,0.6366,21.0112,17.8129,16.1332
42489,2065.3,2.22,0.43575,15.03532,12.42588,0.6366,21.577,18.3852,16.694
42492,2081.43,2.2,0.43575,14.29753,10.38751,0.6366,20.8711,17.6628,15.9871
42493,2063.37,2.22,0.4359,14.75102,11.99392,0.6329,21.5999,18.4393,16.7764
42494,2051.12,2.23,0.4359,15.20862,12.71038,0.6341,21.8825,18.7969,17.1824
42495,2050.63,2.23,0.43715,15.7657,12.38509,0.6318,21.8744,18.8414,17.2562
42496,2057.14,2.23,0.4379,13.65409,10.979,0.6296,21.2401,18.2327,16.6553
42499,2058.69,2.23,0.43865,14.27298,11.73064,0.6296,21.0395,18.0837,16.5011
42500,2084.39,2.2,0.4373,12.73314,9.669806,0.6281,20.2675,17.2763,15.6832
42501,2064.46,2.22,0.43465,13.84008,10.81328,0.6266,21.0917,18.1612,16.5281
42502,2064.11,2.22,0.43445,13.3949,10.68053,0.6261,20.9035,17.9324,16.3478
42503,2046.61,2.24,0.43395,14.02198,11.54777,0.6276,21.4648,18.4993,16.9229
42506,2066.66,2.22,0.4362,13.33086,10.52512,0.6261,20.9752,17.9772,16.3686
42507,2047.21,2.24,0.4387,14.95266,11.96532,0.6251,21.5896,18.5966,17.0163
42508,2047.63,2.25,0.43845,16.43568,11.53943,0.6356,21.683,18.7011,17.1046
42509,2040.04,2.25,0.443,15.60227,12.51584,0.6539,22.0175,19.0207,17.415
42510,2052.32,2.24,0.44325,12.74836,10.2653,0.6613,21.2136,18.2436,16.6768
42513,2048.04,2.25,0.446,12.19117,10.12214,0.6623,21.2233,18.3211,16.7764
42514,2076.06,2.22,0.4442,10.67687,8.162833,0.6653,20.2389,17.2096,15.6051
42515,2090.54,2.2,0.4497,10.5594,7.966097,0.66655,19.8765,16.7894,15.1532
42516,2090.1,2.2,0.45445,9.931227,7.816308,0.67405,19.7569,16.6862,15.0688
42517,2099.06,2.19,0.45665,9.128037,7.353883,0.67305,19.4748,16.3512,14.7017
42521,2096.96,2.19,0.46885,12.70592,8.120366,0.6858,19.8954,16.7877,15.1355
42522,2099.33,2.19,0.46955,11.13467,8.789463,0.6813,19.8456,16.7226,15.0933
42523,2105.26,2.19,0.46305,10.53887,8.454813,0.6801,19.6363,16.5112,14.862
42524,2099.13,2.19,0.4648,9.080132,7.669332,0.68215,19.751,16.5991,14.937
42527,2109.41,2.18,0.44705,11.36824,8.693306,0.66065,19.7975,16.5774,14.8895
42528,2112.13,2.18,0.4458,10.70007,9.22485,0.6566,19.9109,16.6672,14.9697
42529,2119.12,2.17,0.4453,9.392448,8.151762,0.658,19.9735,16.6552,14.9312
42530,2115.48,2.18,0.44705,10.04734,8.681797,0.65605,20.4902,17.1508,15.4077
42531,2096.07,2.2,0.44655,13.17262,10.19899,0.6556,22.0417,18.6108,16.8246
42534,2079.06,2.22,0.44205,17.09944,12.85814,0.6525,24.4568,20.8342,18.8999
42535,2075.32,2.22,0.4423,16.04564,12.11207,0.6548,24.0077,20.5695,18.789
42536,2071.5,2.22,0.44605,16.30841,11.99319,0.65635,23.8663,20.4589,18.6588
42537,2077.99,2.22,0.44805,20.32281,13.75844,0.6466,23.2986,19.8737,18.0909
42538,2071.22,2.22,0.4478,22.83001,15.87073,0.6444,23.5923,20.2016,18.417
42541,2083.25,2.21,0.44805,24.52053,16.11,0.6465,22.5265,19.1526,17.3598
42542,2088.9,2.21,0.4508,25.10208,15.8144,0.64185,22.5866,19.2039,17.3982
42543,2085.45,2.21,0.45205,31.28924,19.99656,0.6401,23.5703,20.1284,18.2977
42544,2113.32,2.18,0.4533,24.54748,14.32769,0.6401,21.2604,17.893,16.085
42545,2037.41,2.26,0.4493,32.34254,21.40728,0.6236,25.6608,22.2423,20.4964
42548,2000.54,2.31,0.4588,24.76077,18.34442,0.6271,25.6348,22.3945,20.7086
42549,2036.09,2.26,0.4603,18.53605,14.92559,0.6311,22.7321,19.6216,18.0078
42550,2070.77,2.23,0.46655,15.31489,12.35609,0.6461,21.8294,18.5882,16.8962
42551,2098.86,2.2,0.46505,14.82642,9.116962,0.6541,21.1214,17.8139,16.0676
42552,2102.95,2.2,0.46755,11.14593,9.166983,0.65335,20.8307,17.5653,15.8258
42556,2088.55,2.22,0.4703,14.81612,11.04849,0.6571,21.471,18.214,16.486
42557,2099.73,2.2,0.47255,13.78319,9.956582,0.6611,21.1118,17.89,16.2011
42558,2097.9,2.21,0.4743,13.17747,10.00672,0.6646,20.9817,17.6807,15.9552
42559,2129.9,2.17,0.4758,10.40277,8.560272,0.6671,19.8285,16.4597,14.7104
42562,2137.16,2.17,0.47785,11.91077,8.948806,0.6691,19.8694,16.4517,14.7226
42563,2152.14,2.15,0.47935,10.82137,9.101025,0.67335,19.3989,15.9551,14.2336
42564,2152.43,2.15,0.48135,9.964377,8.35741,0.6801,19.3603,15.8826,14.0942
42565,2163.75,2.14,0.4821,9.191445,8.384739,0.6791,19.125,15.6795,13.9468
42566,2161.74,2.14,0.4833,8.889519,7.384728,0.68785,19.3698,15.854,14.0633
42569,2166.89,2.14,0.48655,10.69429,8.369532,0.6956,19.3563,15.7765,13.9533
42570,2163.78,2.14,0.4853,10.26993,8.389564,0.6971,19.2357,15.6902,13.8686
42571,2173.02,2.13,0.4874,9.652368,7.812088,0.7016,19.084,15.5802,13.777
42572,2165.17,2.14,0.4879,11.74019,8.443728,0.7145,19.652,16.1822,14.3509
42573,2175.03,2.13,0.4904,9.679278,6.923251,0.721,19.3558,15.8884,14.0935
42576,2168.48,2.13,0.4909,11.51285,8.75152,0.7335,19.7162,16.2898,14.5194
42577,2169.18,2.13,0.49265,11.27917,8.677764,0.743,19.6801,16.2419,14.4521
42578,2166.58,2.14,0.49565,10.22083,8.426768,0.7515,19.4884,16.109,14.3524
42579,2170.06,2.13,0.4939,11.61377,9.3768,0.7565,19.4224,16.0877,14.3491
42580,2173.6,2.13,0.4959,9.477129,8.306269,0.7591,18.9223,15.5792,13.824
42583,2170.84,2.13,0.4939,11.41961,8.309172,0.7591,19.1069,15.7873,14.0292
42584,2157.03,2.14,0.4939,11.74926,9.283412,0.7676,19.6976,16.4657,14.7471
42585,2163.79,2.14,0.4969,11.12347,7.576293,0.7776,19.4326,16.1513,14.3898
42586,2164.25,2.14,0.4984,10.20335,8.087909,0.7876,19.2547,15.941,14.1882
42587,2182.87,2.12,0.5039,8.079996,6.12066,0.79235,18.6258,15.3033,13.5469
42590,2180.89,2.12,0.5119,9.041344,7.096438,0.8065,18.7433,15.394,13.6164
42591,2181.74,2.12,0.51315,9.20247,7.449238,0.816,18.7494,15.3699,13.5739
42592,2175.49,2.13,0.51765,9.908152,7.537545,0.8176,19.078,15.7479,13.9655
42593,2185.79,2.12,0.50765,9.025715,6.451825,0.817,18.9763,15.6393,13.8656
42594,2184.05,2.12,0.50665,8.323879,6.034262,0.81825,18.964,15.623,13.8347
42597,2190.15,2.11,0.50744,8.377442,5.896695,0.80411,19.1078,15.6901,13.8995
42598,2178.15,2.12,0.50744,8.968641,6.437914,0.80128,19.6553,16.3128,14.5253
42599,2182.22,2.12,0.51411,8.990817,5.96861,0.81128,19.3362,16.0086,14.2411
42600,2187.02,2.11,0.51244,8.718533,5.830032,0.811,19.0054,15.7105,13.9481
42601,2183.87,2.12,0.52106,9.194393,5.970638,0.81711,18.9852,15.6347,13.8523
42604,2182.64,2.12,0.52217,9.978794,6.924833,0.82544,19.2131,15.8855,14.0887
42605,2186.9,2.11,0.52439,10.33541,6.989347,0.82544,19.2041,15.8108,13.9854
42606,2175.44,2.12,0.51994,12.49322,9.014421,0.82544,19.7345,16.3879,14.597
42607,2172.47,2.13,0.52383,12.65289,10.14971,0.82933,19.881,16.6356,14.8744
42608,2169.04,2.13,0.52439,12.34711,9.582769,0.83344,19.9086,16.6078,14.7958
42611,2180.38,2.12,0.52439,10.45267,7.220984,0.83344,19.5509,16.1989,14.3941
42612,2176.12,2.12,0.52322,9.960606,7.122806,0.84211,19.5985,16.2814,14.5084
42613,2170.95,2.13,0.52489,11.43879,8.125378,0.83933,19.7751,16.5163,14.766
42614,2170.86,2.13,0.52294,12.40602,8.52257,0.83567,19.7693,16.527,14.7691
42615,2179.98,2.12,0.52572,8.674994,6.061101,0.83511,19.2154,15.9595,14.2169
42619,2186.48,2.11,0.51656,8.717878,6.419147,0.84067,19.1192,15.8099,14.0739
42620,2186.16,2.11,0.51322,9.435001,6.479758,0.83356,19.1199,15.8118,14.0295
42621,2181.3,2.11,0.51822,10.1369,6.710473,0.84544,19.4333,16.088,14.3115
42622,2127.81,2.17,0.52689,18.83315,13.62199,0.85222,22.1339,18.8595,17.1215
42625,2159.04,2.14,0.52772,14.04942,10.1641,0.85578,20.7585,17.5247,15.816
42626,2127.02,2.17,0.52428,19.39928,14.86642,0.85028,22.3428,19.1988,17.5423
42627,2125.77,2.17,0.52956,19.27864,14.94226,0.85389,22.4827,19.355,17.6851
42628,2147.26,2.15,0.53094,18.31843,12.88071,0.85656,21.6992,18.4873,16.7601
42629,2139.16,2.15,0.53178,16.63673,12.65346,0.85711,21.3931,18.171,16.4868
42632,2139.12,2.15,0.53617,16.74165,12.8231,0.86067,21.4072,18.2239,16.5277
42633,2139.76,2.15,0.54306,17.83392,13.53531,0.86589,21.6158,18.4069,16.6868
42634,2163.12,2.13,0.54633,13.10324,9.55562,0.86333,20.3174,17.1755,15.4404
42635,2177.18,2.11,0.52528,11.02199,7.757232,0.85672,19.7645,16.486,14.7183
42636,2164.69,2.13,0.52222,11.6291,9.152798,0.85294,19.8569,16.6332,14.8831
42639,2146.1,2.15,0.52444,15.67421,12.05388,0.85294,20.8842,17.7328,16.0372
42640,2159.93,2.13,0.52667,12.45667,9.139498,0.85378,20.1278,16.9584,15.244
42641,2171.37,2.12,0.52438,11.55002,8.524297,0.83769,19.6989,16.4923,14.752
42642,2151.13,2.14,0.52722,15.76484,12.48768,0.84561,20.6878,17.5023,15.7936
42643,2168.27,2.12,0.53111,13.26147,9.169802,0.85367,19.9769,16.7273,14.9664
42646,2161.2,2.14,0.52833,12.73025,10.16797,0.85789,19.9833,16.8041,15.0827
42647,2150.49,2.15,0.52722,13.66333,10.13684,0.86433,20.1148,17.003,15.3021
42648,2159.73,2.14,0.52567,12.99766,9.217171,0.86794,19.9039,16.7376,15.0165
42649,2160.77,2.14,0.52956,12.26766,8.8191,0.87156,19.7476,16.5645,14.8423
42650,2153.74,2.15,0.529,12.61993,8.551786,0.87606,20.064,16.876,15.1592
42653,2163.66,2.14,0.52956,10.50296,7.554659,0.87389,19.647,16.4446,14.6989
42654,2136.73,2.16,0.53067,13.22139,11.26071,0.8775,20.5409,17.4451,15.7869
42655,2139.18,2.16,0.53456,13.69925,10.34682,0.88111,20.5716,17.4466,15.7828
42656,2132.55,2.17,0.53456,14.36144,11.39091,0.88,21.0414,17.9403,16.276
42657,2132.98,2.17,0.53567,12.9388,10.36911,0.88167,20.8738,17.8203,16.1871
